tienda_id,nombre,categorias,latitud,longitud,direccion,calificaciones,rango_precios,metodos_pago,tamano_tienda,estacionamiento,horario_apertura,distrito,zona
17000,Casona Beach,night_club,-12.1416289,-77.0271145,"Circuito de Playas 12, Barranco",5.0,Bajo,QR,Pequeña,No,Horario laboral,Barranco,Lima Sur
17001,Puente peatonal Bordemar Barranco,Sin Categoría,-12.1411795,-77.0268711,"VX5F+G7C, Barranco",3.5,Alto,Efectivo,Pequeña,Sí,24 horas,Barranco,Lima Sur
17002,Dongoo's - Coffee Bar,"cafe, food",-12.1422119,-77.0269838,"Boulevard Bordemar, Circuito de Playas S/N, Barranco",4.7,Bajo,Efectivo,Mediana,Sí,Horario laboral,Barranco,Lima Sur
17003,LimaLove estación de antenas,tourist_attraction,-12.1399568,-77.0271234,"VX6F+256, Barranco",4.619999999999999,Alto,Efectivo,Pequeña,No,Fines de semana,Barranco,Lima Sur
17004,Bajada de Armendáriz (circuito de playas) Miraflores,tourist_attraction,-12.139175,-77.02785999999999,"VX6C+8VJ, Bajada de Armendariz, Miraflores",4.7,Medio,QR,Pequeña,Sí,Fines de semana,Miraflores,Lima Centro
17005,Kiwine,"liquor_store, bar, food, store",-12.1425415,-77.0269426,Miraflores,5.0,Alto,QR,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
17006,Mirador Arturo Polanco,park,-12.1399032,-77.0268906,"Ml, Malecón Paúl Harris 207, Barranco",4.6,Alto,Tarjeta de crédito,Mediana,Sí,24 horas,Barranco,Lima Sur
17007,Parque Husares de Junin,Sin Categoría,-12.1400904,-77.0266947,"VX5F+X87, Barranco",4.6,Medio,Transferencia,Pequeña,No,Fines de semana,Barranco,Lima Sur
17008,Malecón Cornukuy,tourist_attraction,-12.1400219,-77.026505,"VX5F+X87, Barranco",4.38,Medio,Efectivo,Pequeña,No,24 horas,Barranco,Lima Sur
17009,Marco Aurelio Denegri Park,park,-12.1383102,-77.0285133,"Circuito de Playas, Miraflores",3.5,Alto,Tarjeta de crédito,Grande,No,24 horas,Miraflores,Lima Centro
17010,Rest,"restaurant, food",-12.142933,-77.0265731,"VX4F+R9F, Barranco",4.58,Medio,QR,Pequeña,No,Horario laboral,Barranco,Lima Sur
17011,Parque de Mariposas de Barranco,tourist_attraction,-12.1408302,-77.0260943,Peru,4.7,Bajo,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17012,AMMO,"bar, restaurant, food",-12.1430794,-77.0266158,"Playa Las Cascadas, Av, Circuito de Playas, Barranco",4.4,Alto,Efectivo,Pequeña,No,24 horas,Barranco,Lima Sur
17013,Tve.esperctaculos,store,-12.1392135,-77.02614439999999,"Paúl, Malecón Paúl Harris 254, Barranco",5.0,Medio,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17014,Container Café Playa,"cafe, food",-12.1435979,-77.0261553,"Boulevard Bordemar, Circuito de Playas s/N, Barranco",4.1,Medio,Efectivo,Pequeña,No,Horario laboral,Barranco,Lima Sur
17015,Circuito de Playas Chachi Dibos,park,-12.1389202,-77.0261891,"Malecón Paúl Harris 260, Barranco",3.5,Alto,Transferencia,Mediana,No,24 horas,Barranco,Lima Sur
17016,EBC COSTA VERDE,park,-12.1389202,-77.0261891,"Malecón Paúl Harris 260, Barranco",4.5,Medio,Transferencia,Pequeña,Sí,Fines de semana,Barranco,Lima Sur
17017,ELCI - Escuela Latinoamericana de Coaching Integral,Sin Categoría,-12.1401467,-77.02549859999999,"Calle las Magnolias 173, Barranco",4.220000000000001,Medio,Efectivo,Grande,Sí,Fines de semana,Barranco,Lima Sur
17018,Akasika Peru,health,-12.1395549,-77.0257255,"Jirón Las Mimosas 125, Lima",3.5,Medio,Efectivo,Mediana,Sí,24 horas,Desconocido,Desconocido
17019,BARRANCO COSTA VERDE,Sin Categoría,-12.138616,-77.02637059999999,"Malecón Paúl Harris 260, Barranco",3.66,Medio,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17020,Diez Canseco,park,-12.1416587,-77.0252309,"Jirón Pérez Roca 318, Lima",4.4,Medio,Tarjeta de crédito,Pequeña,Sí,24 horas,Desconocido,Desconocido
17021,CRB Travel,Sin Categoría,-12.1398071,-77.0254923,"Jirón Las Mimosas #108, Barranco",4.2,Alto,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17022,LP&LP,Sin Categoría,-12.1387982,-77.0260964,"Malecón Paúl Harris 270, Barranco",3.5,Medio,Efectivo,Pequeña,No,24 horas,Barranco,Lima Sur
17023,Parque Malecón de Barranco,park,-12.141625,-77.0251716,"VX5F+8WW, Malecón Paúl Harris, Barranco",4.6,Bajo,Efectivo,Grande,No,24 horas,Barranco,Lima Sur
17024,Malecón Paul Harris Barranco Lima Perú,Sin Categoría,-12.1416247,-77.0251679,"VX5F+9W4, Malecón Paúl Harris, Barranco",5.0,Medio,Transferencia,Mediana,No,Horario laboral,Barranco,Lima Sur
17025,Mirador de la bandera & letras de la ciudad,tourist_attraction,-12.1377677,-77.0272396,"VX6F+V4R, Miraflores",4.8,Medio,Transferencia,Mediana,Sí,24 horas,Miraflores,Lima Centro
17026,CCMT CONSTRUCTORES S.A.,general_contractor,-12.139325,-77.0256198,"Jirón Las Mimosas 145, Lima",3.0,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17027,Nido Mi Bosque y el Árbol,school,-12.1396023,-77.02542179999999,"Jirón Las Mimosas 124, Lima",4.0,Medio,Tarjeta de crédito,Mediana,No,24 horas,Desconocido,Desconocido
17028,Playa Piedritas,tourist_attraction,-12.1371292,-77.028977,"Circuito de Playas 4407, Miraflores",4.0,Bajo,QR,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
17029,luverg,Sin Categoría,-12.1400792,-77.0251041,"Calle las Magnolias N°147, Lima",4.14,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17030,Servicios higiénicos parque bicentenario Miraflores,Sin Categoría,-12.1374832,-77.02733420000001,"VX7F+233, Miraflores",5.0,Medio,QR,Grande,Sí,Horario laboral,Miraflores,Lima Centro
17031,"Malecon Souza, Barranco, Lima, Perú.",tourist_attraction,-12.1423902,-77.02501269999999,"312, Cercado de Lima",4.7,Medio,Efectivo,Mediana,Sí,Horario laboral,Cercado de Lima,Lima Centro
17032,Casa,Sin Categoría,-12.1415962,-77.0248625,"VX5G+936, Malecón Souza, Barranco",4.64,Medio,Efectivo,Mediana,No,Horario laboral,Barranco,Lima Sur
17033,Futuro Puente de Cristal de Limaq,Sin Categoría,-12.1379503,-77.0263863,"VX6F+RC9, Subida Armendariz, Barranco",4.0600000000000005,Medio,Efectivo,Pequeña,No,Horario laboral,Barranco,Lima Sur
17034,Barranco Sunset Paradise,lodging,-12.1412597,-77.02477619999999,"Jirón Centenario 320 - 4, Barranco",4.58,Medio,Tarjeta de crédito,Pequeña,No,24 horas,Barranco,Lima Sur
17035,Ingreso 2,Sin Categoría,-12.1372538,-77.027476,"VX7F+32R, Miraflores",4.819999999999999,Medio,Efectivo,Grande,No,Horario laboral,Miraflores,Lima Centro
17036,ProMarket,Sin Categoría,-12.1391592,-77.02531499999999,"Jirón Las Mimosas 170, Barranco",3.5200000000000005,Medio,Transferencia,Pequeña,Sí,24 horas,Barranco,Lima Sur
17037,Malecon De La Reserva,park,-12.1372479,-77.0274763,"Malecón de la Reserva 1195, Lima",4.6,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
17038,Proyecto The Sight | Inmobiliaria Edifica,Sin Categoría,-12.1385568,-77.02567839999999,"Avenida el Sol Oeste 455, Barranco",1.0,Alto,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17039,Escultura El Ciclista,Sin Categoría,-12.138205,-77.0259579,"Malecón Paúl Harris 290, Barranco",3.66,Medio,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17040,Husares De Junin,"park, premise",-12.1394437,-77.0264904,Lima,4.34,Bajo,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17041,Parque Armendáriz,"park, premise",-12.1365525,-77.0264005,Miraflores,4.48,Alto,Transferencia,Mediana,Sí,Horario laboral,Miraflores,Lima Centro
17042,Rospigliosi,"park, premise",-12.1428333,-77.0250959,Lima,4.68,Medio,Transferencia,Pequeña,Sí,Fines de semana,Desconocido,Desconocido
17043,3B Barranco's - Chic and Basic - B&B,lodging,-12.1410783,-77.0226866,"Jirón Centenario 130, Barranco",4.7,Medio,Efectivo,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17044,Cala,"restaurant, bar, food",-12.144648,-77.025753,"Circuito de Playas, Barranco",4.5,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17045,Sofá Café Barranco,"restaurant, cafe, bar, food, store",-12.141372,-77.02317099999999,"Avenida San Martín N°480, Barranco",4.4,Alto,QR,Grande,No,Horario laboral,Barranco,Lima Sur
17046,Edificio Atelier,Sin Categoría,-12.142136,-77.0228666,"Jirón Pérez Roca 164, Distrito de Lima",4.279999999999999,Bajo,Efectivo,Pequeña,No,Fines de semana,Desconocido,Desconocido
17047,Robby Ralston - Consultoría Creativa,Sin Categoría,-12.1390544,-77.02473599999999,"Avenida el Sol Oeste 335, Barranco",4.6,Medio,Efectivo,Pequeña,No,24 horas,Barranco,Lima Sur
17048,Lima Modern,"art_gallery, furniture_store, home_goods_store, store",-12.1414962,-77.0243429,"Jirón Centenario 295, Barranco",4.5,Bajo,Efectivo,Pequeña,No,Horario laboral,Barranco,Lima Sur
17049,NIDO Brranquito,school,-12.1421837,-77.0235412,"Jirón Pérez Roca 212, Barranco",4.500000000000001,Medio,QR,Mediana,No,Fines de semana,Barranco,Lima Sur
17050,Loft Concept Salon,hair_care,-12.1406435,-77.0232564,"Avenida San Martín 540, Lima",4.5,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17051,La Sanahoria,"grocery_or_supermarket, restaurant, food, store",-12.1414008,-77.02304320000002,"Jirón Centenario 195, Lima",4.3,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17052,Impacta,Sin Categoría,-12.1408529,-77.0220108,"Avenida Almirante Miguel Grau 1010, Barranco",4.5,Alto,Transferencia,Pequeña,No,Horario laboral,Barranco,Lima Sur
17053,Revolver Galeria,art_gallery,-12.1410822,-77.02253309999999,"Jirón Centenario 114, Barranco",4.3,Bajo,QR,Pequeña,No,Horario laboral,Barranco,Lima Sur
17054,La Cuadra de Salvador,"restaurant, food",-12.14135,-77.0225018,"Jirón Centenario 105, Barranco",4.5,Bajo,QR,Grande,Sí,Horario laboral,Barranco,Lima Sur
17055,La Latteria,"restaurant, cafe, food, store",-12.1396697,-77.02321920000001,"Avenida el Sol Oeste 173, Barranco",4.5,Medio,Tarjeta de crédito,Mediana,No,Horario laboral,Barranco,Lima Sur
17056,Manifiesto Print Lab,Sin Categoría,-12.1407149,-77.0223862,"Avenida Almirante Miguel Grau 1025, Lima",4.9,Alto,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17057,Botica Natural Perú,"grocery_or_supermarket, food, store",-12.1389763,-77.0238025,"Avenida el Sol 1, Lima",4.6,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17058,PROYECTO EMERGENCIA,"doctor, health",-12.1392135,-77.02614439999999,"Malecón Paúl Harris 254, Barranco",3.5,Medio,Transferencia,Pequeña,No,Fines de semana,Barranco,Lima Sur
17059,Pizzería Tio Dan,"restaurant, food",-12.1407247,-77.02204739999999,"Avenida Almirante Miguel Grau 1014, Barranco",4.2,Medio,Transferencia,Pequeña,No,24 horas,Barranco,Lima Sur
17060,Tambo+ Barranco 1,"convenience_store, food, store",-12.1423543,-77.02219970000002,"Avenida Almirante Miguel Grau 943, Cercado de Lima",3.8,Alto,Tarjeta de crédito,Mediana,Sí,24 horas,Cercado de Lima,Lima Centro
17061,Notaría Sofía Ode Pereyra,finance,-12.1405701,-77.0220634,"Avenida Almirante Miguel Grau 1050, Barranco",3.8,Medio,Efectivo,Mediana,No,24 horas,Barranco,Lima Sur
17062,Artes Marciales 916,health,-12.1425294,-77.02192649999999,"Avenida Almirante Miguel Grau 916, Barranco",4.3,Bajo,Transferencia,Pequeña,Sí,Fines de semana,Barranco,Lima Sur
17063,Peruvian Traditions S.A.C,"home_goods_store, clothing_store, store",-12.1395751,-77.02171,"Avenida el Sol 137-A, Barranco",5.0,Alto,Efectivo,Mediana,Sí,24 horas,Barranco,Lima Sur
17064,I am healthy,health,-12.1415735,-77.02107,"Nicolas de Pierola 118, Lima",4.3,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17065,Creaciones Colorcito,store,-12.1429453,-77.02141650000002,"10441 Miraflores Lima - Perú, Lima",3.8,Medio,Efectivo,Mediana,Sí,24 horas,Miraflores,Lima Centro
17066,Casa Nuestra Peru B&B,lodging,-12.139881,-77.02105999999999,"Jirón Tumbes 270, Lima",4.7,Medio,QR,Pequeña,No,24 horas,Desconocido,Desconocido
17067,Cenfotur - Tourism Training Center,Sin Categoría,-12.1404703,-77.0247282,"Central Telefonica, Jirón Pedro Martinto 320, Barranco",4.4,Medio,Efectivo,Mediana,No,24 horas,Barranco,Lima Sur
17068,Pataclaun,Sin Categoría,-12.1420495,-77.0208482,"Manco Cápac 225, Barranco",3.8,Alto,Tarjeta de crédito,Pequeña,No,24 horas,Barranco,Lima Sur
17069,Difusión Tecnológica,"home_goods_store, electronics_store, store",-12.1382614,-77.02222359999999,"Avenida Almirante Miguel Grau 1350, Barranco",4.6,Medio,Efectivo,Mediana,No,Horario laboral,Barranco,Lima Sur
17070,Plain Agencia de marketing digital,Sin Categoría,-12.1382352,-77.02221689999999,"Avenida Almirante Miguel Grau 1380, Barranco",4.3,Medio,Efectivo,Mediana,Sí,Fines de semana,Barranco,Lima Sur
17071,Cotto Designs,Sin Categoría,-12.1419467,-77.0207217,"Manco Cápac 269, Lima",4.8,Medio,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
17072,All Running Perú,store,-12.138662,-77.021681,"Jirón Maynas 158, Barranco",4.7,Medio,Tarjeta de crédito,Mediana,Sí,Horario laboral,Barranco,Lima Sur
17073,Casa Falleri Boutique Hotel,"art_gallery, cafe, lodging, bar, restaurant, food, travel_agency",-12.1442841,-77.0217347,"Avenida Almirante Miguel Grau 720, Barranco",4.2,Medio,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17074,OP TRADERS,finance,-12.1422596,-77.0232314,"VX5G+3PR, Jirón Pérez Roca, Barranco",4.5,Medio,Efectivo,Mediana,No,24 horas,Barranco,Lima Sur
17075,APOPS,"dentist, health",-12.1403204,-77.0229878,"Jirón Pedro Martinto 114, Barranco",4.58,Alto,Transferencia,Pequeña,No,Fines de semana,Barranco,Lima Sur
17076,AV SOLUCIÓN,Sin Categoría,-12.1432376,-77.0245406,"Avenida Sáenz Peña 350, Barranco",4.16,Medio,Efectivo,Pequeña,Sí,Fines de semana,Barranco,Lima Sur
17077,Residencial Triana,Sin Categoría,-12.1432376,-77.0245406,"Avenida Sáenz Peña N 350, Barranco",4.16,Medio,Efectivo,Mediana,No,Horario laboral,Barranco,Lima Sur
17078,CORE Travel,travel_agency,-12.1430668,-77.02363070000001,"Jirón Sáenz Peña 206, Barranco",4.6,Medio,Efectivo,Grande,No,Horario laboral,Barranco,Lima Sur
17079,Interflex Perú,Sin Categoría,-12.1430676,-77.0236221,"Jirón Sáenz Peña 206-2, Barranco",4.6,Medio,Efectivo,Pequeña,Sí,Fines de semana,Barranco,Lima Sur
17080,Adweb Peru,Sin Categoría,-12.1404533,-77.0227599,"Jirón Pedro Martinto 114, Barranco",4.44,Bajo,QR,Grande,Sí,Horario laboral,Barranco,Lima Sur
17081,CYE Control y Estudios,Sin Categoría,-12.1390634,-77.02430700000001,"Avenida el Sol Oeste 291-265, Lima",4.14,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
17082,moticucos,Sin Categoría,-12.1431998,-77.02335699999999,"Avenida Sáenz Peña, Barranco",4.16,Medio,Transferencia,Mediana,Sí,Fines de semana,Barranco,Lima Sur
17083,Beraja Family Hostel,"lodging, restaurant, food",-12.1381963,-77.0209347,"Jr. Jaén 325, Lima",4.7,Bajo,Efectivo,Mediana,No,Horario laboral,Desconocido,Desconocido
17084,Metro Oval market Balta,"supermarket, grocery_or_supermarket, store, food",-12.1412458,-77.01744839999999,"VX5M+G23, Barranco",3.8,Medio,Efectivo,Mediana,No,24 horas,Barranco,Lima Sur
17085,Sofá Café Barranco,"restaurant, cafe, bar, store, food",-12.141372,-77.02317099999999,"Avenida San Martín N°480, Barranco",4.4,Bajo,Tarjeta de crédito,Pequeña,Sí,24 horas,Barranco,Lima Sur
17086,BarrancoWasi,lodging,-12.1382591,-77.0212425,"Jirón Tumbes 420, Barranco",4.9,Bajo,Efectivo,Pequeña,No,Horario laboral,Barranco,Lima Sur
17087,INFOMATICA (Infhotel Servicios Informáticos S.A.C.),health,-12.141215,-77.019497,"Pedro Salazar 120, Barranco",3.9,Medio,Efectivo,Mediana,No,Fines de semana,Barranco,Lima Sur
17088,3S GAMES,Sin Categoría,-12.1419814,-77.0196813,"Atahualpa, 271, Barranco",4.16,Medio,Efectivo,Pequeña,No,Horario laboral,Barranco,Lima Sur
17089,Epicentro,Sin Categoría,-12.1388379,-77.0201902,"Pasaje Jaén 251, Barranco",4.6,Medio,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17090,Spiral Casting,Sin Categoría,-12.1413126,-77.0195598,"Pedro Salazar 104, Barranco",4.4,Medio,Transferencia,Mediana,Sí,Horario laboral,Barranco,Lima Sur
17091,Rustic Beer Bar,bar,-12.1414638,-77.0195478,"Nicolas de Pierola 279, Cercado de Lima",4.8,Medio,QR,Grande,No,24 horas,Cercado de Lima,Lima Centro
17092,Racks para TV - Galaxyracks,"home_goods_store, store",-12.1414829,-77.01921879999999,"Nicolas de Pierola 301, Barranco",3.3,Bajo,QR,Mediana,No,24 horas,Barranco,Lima Sur
17093,Bombas Enrique,Sin Categoría,-12.1422459,-77.0195657,"Jiron Cora 290, Lima",5.0,Alto,Efectivo,Grande,No,Horario laboral,Desconocido,Desconocido
17094,Police protective asesoria legal S.A.C,Sin Categoría,-12.1426792,-77.0188016,"Jiron Cora 149, Lima",5.0,Bajo,Tarjeta de crédito,Pequeña,No,Horario laboral,Desconocido,Desconocido
17095,Drs Mendoza,"dentist, health",-12.1395223,-77.0190702,"Avenida el Sol 562, Barranco",3.0,Alto,Tarjeta de crédito,Mediana,Sí,Horario laboral,Barranco,Lima Sur
17096,INRO,store,-12.1413447,-77.0179843,"Calle Enrique Barrón 108, Barranco",3.9,Alto,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17097,ROYAL HEART by Sergio Dávila,"clothing_store, store",-12.1392432,-77.0204129,Av. El Sol 321 Barranco Lima,4.8,Medio,Efectivo,Mediana,Sí,Horario laboral,Barranco,Lima Sur
17098,Sala de ensayo Makaha,school,-12.1394574,-77.0190032,"Avenida el Sol 562, Barranco",4.04,Medio,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17099,Algarrobos Orgánicos,store,-12.1423759,-77.0181815,"Avenida Francisco Bolognesi 937, Lima",4.8,Medio,Tarjeta de crédito,Pequeña,No,Fines de semana,Desconocido,Desconocido
17100,Drago Studio,Sin Categoría,-12.1396095,-77.0186952,"Calle Enrique Barrón 281, Barranco",4.8,Medio,Transferencia,Pequeña,No,Fines de semana,Barranco,Lima Sur
17101,Inka-Te Tattoo Studio.,store,-12.1390854,-77.0196687,"Tumay 101, Lima",3.4,Bajo,Efectivo,Grande,Sí,24 horas,Desconocido,Desconocido
17102,SOCORRO polivalente,Sin Categoría,-12.1435956,-77.0204356,"Jirón Santa Rosa 348, Lima",4.3,Alto,Efectivo,Mediana,No,Horario laboral,Santa Rosa,Desconocido
17103,KSV PERU,store,-12.138994,-77.020533,lima 04 Pasaje Jaen 110 - 112 Barranco. urb. la Viñita altura de la cuadra 3 de la Av. El Sol Este Ref. Casa de la Mujer Barranco Municipalidad Metropolitana de Lima,5.0,Medio,Efectivo,Mediana,Sí,24 horas,Barranco,Lima Sur
17104,JOC PERÚ,Sin Categoría,-12.1389813,-77.0195567,"Tumay 120, Lima",4.7,Bajo,Transferencia,Grande,No,Horario laboral,Desconocido,Desconocido
17105,Perú Money,Sin Categoría,-12.138811,-77.0201927,"Alt cuadra 3 de la, Pasaje Jaén 169, Barranco",4.5,Medio,Transferencia,Pequeña,No,Fines de semana,Barranco,Lima Sur
17106,Polleria Rokys,"food, store",-12.1408307,-77.01756569999999,"Avenida República de Panamá 148, Barranco",3.9,Medio,Efectivo,Pequeña,No,24 horas,Barranco,Lima Sur
17107,Kite Surf Trips Peru,travel_agency,-12.1436887,-77.02090129999999,"San Antonio 265, Lima",5.0,Bajo,Efectivo,Pequeña,No,Fines de semana,Desconocido,Desconocido
17108,Centro de Convenciones Barranco,"night_club, food, store",-12.1402336,-77.0175994,"Avenida República de Panamá 220, Barranco",4.3,Bajo,Transferencia,Pequeña,No,Horario laboral,Barranco,Lima Sur
17109,Proyecto Inmobiliario República,Sin Categoría,-12.1395839,-77.0179539,"Avenida República de Panamá 257, Barranco",4.3,Medio,Transferencia,Pequeña,No,24 horas,Barranco,Lima Sur
17110,Delimás,"meal_delivery, food",-12.1409681,-77.0171111,"01, Jirón Progreso 45, Barranco",4.5,Medio,QR,Mediana,Sí,Horario laboral,Barranco,Lima Sur
17111,Damajuana,"restaurant, food",-12.1402587,-77.0172805,"Barranco, Avenida República de Panamá 240, Cercado de Lima",4.3,Alto,Efectivo,Pequeña,No,Horario laboral,Barranco,Lima Sur
17112,HOTEL EMPERADOR BARRANCA,lodging,-12.1395781,-77.0156799,"Jirón Progreso 360, Lima",4.0,Medio,QR,Pequeña,No,Horario laboral,Desconocido,Desconocido
17113,El Taller CVD,car_repair,-12.141386,-77.01432109999999,"Jirón Pedro Heraud 413, Barranco",4.4,Alto,Efectivo,Grande,No,Horario laboral,Barranco,Lima Sur
17114,BICIMOTOS PIRATA BIKE,"bicycle_store, store",-12.140203,-77.0145632,"Jirón García y García 786, Barranco",4.6,Alto,Efectivo,Grande,Sí,Horario laboral,Barranco,Lima Sur
17115,GERMSA - Barranco,"store, car_repair",-12.1407803,-77.016792,"Jirón Progreso 100, Barranco",4.5,Alto,QR,Mediana,No,Horario laboral,Barranco,Lima Sur
17116,Barranko Muay Thai,"gym, health",-12.1405563,-77.0167503,"Jirón Progreso 205, Lima",4.7,Medio,Tarjeta de crédito,Mediana,Sí,Horario laboral,Desconocido,Desconocido
17117,Hidropaint,store,-12.1402492,-77.0139811,"Aurelio Souza 447, Lima",4.7,Medio,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
17118,Proveeduría Fresh Milk,"grocery_or_supermarket, store, food",-12.142473,-77.0170777,"Balta 166, Barranco",4.4,Medio,Transferencia,Pequeña,Sí,Horario laboral,Barranco,Lima Sur
17119,Autolac Car Service,car_repair,-12.1395213,-77.0163573,"Jiron Pedro Heraud 175, Lima, Barranco",4.3,Medio,Tarjeta de crédito,Mediana,No,Horario laboral,Barranco,Lima Sur
17120,Polleria Rokys,"store, food",-12.1408307,-77.01756569999999,"Avenida República de Panamá 148, Barranco",3.9,Medio,Transferencia,Pequeña,No,Horario laboral,Barranco,Lima Sur
